currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDIDR,10,qwen2.5-7b,1,43,0.2222222222222222,3,0.508,0.7,40.557691406249795,44.44444444444444
USDIDR,10,qwen2.5-7b,2,44,0.2222222222222222,4,0.614,0.7,57.41829140624977,44.44444444444444
USDIDR,10,qwen2.5-7b,3,43,0.2222222222222222,4,0.558,0.7,22.06172046874999,44.44444444444444
USDIDR,10,qwen2.5-7b,4,46,0.2222222222222222,3,0.526,0.7,35.326780468749895,33.33333333333333
USDIDR,10,qwen2.5-7b,5,43,0.2222222222222222,3,0.508,0.7,33.08758046874973,22.22222222222222
USDIDR,10,qwen2.5-7b,6,38,0.2222222222222222,4,0.578,0.7,61.39351953125006,22.22222222222222
USDIDR,10,qwen2.5-7b,7,38,0.2222222222222222,3,0.528,0.7,62.0518804687501,22.22222222222222
USDIDR,10,qwen2.5-7b,8,39,0.2222222222222222,3,0.534,0.7,64.02568046875021,33.33333333333333
USDIDR,10,qwen2.5-7b,9,38,0.2222222222222222,3,0.528,0.7,68.84650000000002,33.33333333333333
USDIDR,10,qwen2.5-7b,10,41,0.2222222222222222,3,0.496,0.7,50.72638046874981,33.33333333333333
USDIDR,10,qwen2.5-7b,11,35,0.2222222222222222,3,0.46,0.7,103.40169999999998,33.33333333333333
USDIDR,10,qwen2.5-7b,12,38,0.2222222222222222,4,0.578,0.7,107.4524999999996,33.33333333333333
USDIDR,10,qwen2.5-7b,13,35,0.2222222222222222,3,0.46,0.7,81.24800000000013,33.33333333333333
USDIDR,10,qwen2.5-7b,14,41,0.2222222222222222,3,0.496,0.7,38.41574999999993,44.44444444444444
USDIDR,10,qwen2.5-7b,15,37,0.2222222222222222,3,0.472,0.7,31.08778906250027,44.44444444444444
USDIDR,10,qwen2.5-7b,16,38,0.2222222222222222,4,0.578,0.7,54.187008593750036,55.55555555555556
USDIDR,10,qwen2.5-7b,17,35,0.2222222222222222,3,0.46,0.7,93.11695859375013,44.44444444444444
USDIDR,10,qwen2.5-7b,18,31,0.2222222222222222,3,0.486,0.7,90.34465859374995,44.44444444444444
USDIDR,10,qwen2.5-7b,19,39,0.2222222222222222,4,0.634,0.7,140.63258906250013,33.33333333333333
USDIDR,10,mistral-7b,0,30,0.2222222222222222,4,0.38,0.7,28.240610937499877,33.33333333333333
USDIDR,10,mistral-7b,1,35,0.2222222222222222,4,0.51,0.7,40.557691406249795,44.44444444444444
USDIDR,10,mistral-7b,2,30,0.2222222222222222,4,0.38,0.7,57.41829140624977,44.44444444444444
USDIDR,10,mistral-7b,3,35,0.2222222222222222,3,0.51,0.7,22.06172046874999,44.44444444444444
USDIDR,10,mistral-7b,4,33,0.2222222222222222,3,0.448,0.7,35.326780468749895,33.33333333333333
USDIDR,10,mistral-7b,5,33,0.2222222222222222,3,0.448,0.7,33.08758046874973,22.22222222222222
USDIDR,10,mistral-7b,6,33,0.2222222222222222,3,0.448,0.7,61.39351953125006,22.22222222222222
USDIDR,10,mistral-7b,7,30,0.2222222222222222,3,0.43,0.7,62.0518804687501,22.22222222222222
USDIDR,10,mistral-7b,8,31,0.2222222222222222,3,0.436,0.7,64.02568046875021,33.33333333333333
USDIDR,10,mistral-7b,9,25,0.2222222222222222,4,0.35,0.7,68.84650000000002,33.33333333333333
USDIDR,10,mistral-7b,10,28,0.2222222222222222,3,0.418,0.7,50.72638046874981,33.33333333333333
USDIDR,10,mistral-7b,11,34,0.2222222222222222,3,0.454,0.7,103.40169999999998,33.33333333333333
USDIDR,10,mistral-7b,12,34,0.2222222222222222,3,0.454,0.7,107.4524999999996,33.33333333333333
USDIDR,10,mistral-7b,13,30,0.2222222222222222,3,0.43,0.7,81.24800000000013,33.33333333333333
USDIDR,10,mistral-7b,14,33,0.2222222222222222,3,0.448,0.7,38.41574999999993,44.44444444444444
USDIDR,10,mistral-7b,15,33,0.2222222222222222,3,0.448,0.7,31.08778906250027,44.44444444444444
USDIDR,10,mistral-7b,16,32,0.2222222222222222,2,0.442,0.7,54.187008593750036,55.55555555555556
USDIDR,10,mistral-7b,17,33,0.2222222222222222,3,0.448,0.7,93.11695859375013,44.44444444444444
USDIDR,10,mistral-7b,18,21,0.2222222222222222,3,0.276,0.7,90.34465859374995,44.44444444444444
USDIDR,10,mistral-7b,19,33,0.2222222222222222,3,0.448,0.7,140.63258906250013,33.33333333333333
