type,model,config,currency,horizon,window,window_rmse,window_da
llm,qwen2.5-7b,prompt_only,USDEUR,10,14,0.009483730552234655,50.0
llm,qwen2.5-7b,prompt_only,USDEUR,10,15,0.014652987626260147,71.42857142857143
llm,qwen2.5-7b,prompt_only,USDEUR,10,16,0.01418706776404267,42.857142857142854
llm,qwen2.5-7b,prompt_only,USDEUR,10,17,0.0036087131507427962,100.0
llm,qwen2.5-7b,prompt_only,USDEUR,10,18,0.005832072484413348,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDEUR,10,19,0.00726045688084605,62.5
llm,qwen2.5-7b,prompt_only,USDEUR,10,20,0.0077437677044037145,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDEUR,10,21,0.0027246455394448277,71.42857142857143
llm,qwen2.5-7b,prompt_only,USDEUR,10,22,0.0017604873552656132,50.0
llm,qwen2.5-7b,prompt_only,USDEUR,10,23,0.008918528374493603,57.14285714285714
llm,qwen2.5-7b,prompt_only,USDEUR,10,24,0.008609443369876022,62.5
llm,qwen2.5-7b,prompt_only,USDEUR,10,25,0.014971516341553822,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDEUR,10,26,0.002032615332765561,87.5
llm,qwen2.5-7b,prompt_only,USDEUR,10,27,0.0045649856857662196,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDEUR,10,28,0.02467060287758762,25.0
llm,qwen2.5-7b,prompt_only,USDEUR,10,29,0.028170519666087013,42.857142857142854
llm,qwen2.5-7b,full_model,USDEUR,10,0,0.010208263942154613,50.0
llm,qwen2.5-7b,full_model,USDEUR,10,1,0.01984733733021202,14.285714285714285
llm,qwen2.5-7b,full_model,USDEUR,10,2,0.024996476354194604,71.42857142857143
llm,qwen2.5-7b,full_model,USDEUR,10,3,0.012750128591592424,25.0
llm,qwen2.5-7b,full_model,USDEUR,10,4,0.019540128254763044,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,5,0.01164465065419983,37.5
llm,qwen2.5-7b,full_model,USDEUR,10,6,0.010878138348905674,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,7,0.007418456049258477,62.5
llm,qwen2.5-7b,full_model,USDEUR,10,8,0.01231756161133527,42.857142857142854
llm,qwen2.5-7b,full_model,USDEUR,10,9,0.006643219567148921,85.71428571428571
llm,qwen2.5-7b,full_model,USDEUR,10,10,0.003147649442101674,50.0
llm,qwen2.5-7b,full_model,USDEUR,10,11,0.006724166666094827,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,12,0.00884596172345211,37.5
llm,qwen2.5-7b,full_model,USDEUR,10,13,0.005517017459555913,83.33333333333334
llm,qwen2.5-7b,full_model,USDEUR,10,14,0.0051356428363255,50.0
llm,qwen2.5-7b,full_model,USDEUR,10,15,0.014667903973571839,71.42857142857143
llm,qwen2.5-7b,full_model,USDEUR,10,16,0.014185909004129877,42.857142857142854
llm,qwen2.5-7b,full_model,USDEUR,10,17,0.0040329964189450345,100.0
llm,qwen2.5-7b,full_model,USDEUR,10,18,0.005833016007092192,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,19,0.001970905587373727,87.5
llm,qwen2.5-7b,full_model,USDEUR,10,20,0.008303532444561544,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,21,0.002776376174062627,71.42857142857143
llm,qwen2.5-7b,full_model,USDEUR,10,22,0.0017598021326676854,50.0
llm,qwen2.5-7b,full_model,USDEUR,10,23,0.009145867761000173,57.14285714285714
llm,qwen2.5-7b,full_model,USDEUR,10,24,0.01833939885842017,37.5
llm,qwen2.5-7b,full_model,USDEUR,10,25,0.015290990865298356,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,26,0.01525435145542976,75.0
llm,qwen2.5-7b,full_model,USDEUR,10,27,0.008802200820681009,66.66666666666666
llm,qwen2.5-7b,full_model,USDEUR,10,28,0.01585305338425519,37.5
llm,qwen2.5-7b,full_model,USDEUR,10,29,0.008036863507990186,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,1,0,0.005371256196498919,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,1,2.253997325896151e-06,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,2,0.004995115923881466,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,3,0.004298585176468084,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,4,0.0012635287284850083,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,5,0.005059094071388381,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,7,0.006790947484970111,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,8,0.0011308904170990175,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,9,0.002817617535591399,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,10,0.002810212266445067,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,11,0.0015016002416610164,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,12,0.0004026304960251803,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,13,0.0026581362962723176,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,14,0.005684160280227557,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,15,0.0008571359634399478,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,16,0.0013191006660464577,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,17,0.005134222292900059,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,18,0.0010797975063323584,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,19,0.006248504281044065,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,20,0.0006682444095611473,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,21,0.0013098445057866392,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,22,0.003155229353904776,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,23,0.0030351855993271393,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,24,0.001179432964324878,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,25,0.007131193137168923,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,26,0.0040410041809082475,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,27,0.0029888321757316483,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,28,0.011272279238700778,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,1,29,0.0034473238945007534,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,0,0.009435670804977425,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,1,0.014051419329643267,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,2,0.004995115923881466,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,3,0.00891413583755507,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,4,0.003661142110824578,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,5,0.009109421229362535,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,7,0.006790947484970111,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,8,0.001840849900245578,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,9,0.014068229019642109,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,10,0.00325622280836102,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,11,0.0006372452735901035,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,12,0.006700038909912109,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,13,0.001597722172737015,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,14,0.005684160280227557,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,15,0.003012487411498954,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,16,0.0005036167144778503,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,17,0.005134222292900059,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,18,0.008977845907211401,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,19,0.010078261971473657,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,20,0.0006682444095611473,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,21,0.0013098445057866392,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,22,0.003155229353904776,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,23,0.005046153819561194,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,24,0.02065052976608306,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,25,0.010260878980159926,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,26,0.00882940988540648,100.0
llm,qwen2.5-7b,news_only,USDSGD,1,27,0.007243162560462979,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,28,0.007822287178039566,0.0
llm,qwen2.5-7b,news_only,USDSGD,1,29,0.0034473238945007534,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,0,0.003188233721256317,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,1,2.253997325896151e-06,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,2,0.0011647856950760538,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,3,0.0034910087108614984,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,4,0.0012635287284850083,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,5,0.0043709175348283225,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,7,0.006790947484970111,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,8,0.003749281525611936,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,9,0.0013104345202443746,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,10,0.0012697893023490003,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,11,0.003820260202884729,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,12,0.0004026304960251803,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,13,0.0014533354282380007,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,14,0.005297212791442796,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,15,8.453369140237754e-07,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,16,0.0005036167144778503,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,17,0.00531072798967358,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,18,0.0010809245109557608,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,19,0.005059864997863706,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,20,0.0006700754165649414,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,21,0.00021127055883396473,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,22,0.0015390898227691796,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,23,0.0008091537833214701,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,24,0.022182977199554532,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,25,0.0022070789575576732,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,26,0.0040410041809082475,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,27,0.00010396242141719192,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,28,0.00010725638866415643,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,1,29,0.0037252982974051996,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,0,0.0026522431135178604,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,1,2.253997325896151e-06,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,2,0.004487589788436885,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,3,0.0034910087108614984,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,4,0.0012635287284850083,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,5,0.0034392548084258845,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,7,0.00802111752033241,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,8,0.0018003417015075573,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,9,0.0013104345202443746,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,10,0.00388119976520529,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,11,0.003668837511539458,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,12,0.0016040716409684297,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,13,0.0014533354282380007,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,14,0.001811199378967343,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,15,0.0023948337554930976,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,16,0.0005036167144778503,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,17,0.005134222292900059,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,18,0.0010809245109557608,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,19,0.006721783995628394,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,20,0.0006682444095611473,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,21,0.00021127055883396473,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,22,0.0001047870874406609,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,23,0.004408379018306929,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,24,0.024022477519512364,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,25,0.0016549471616746914,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,26,0.0040410041809082475,100.0
llm,qwen2.5-7b,full_model,USDSGD,1,27,0.00033993521928787906,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,28,0.01127004623413086,0.0
llm,qwen2.5-7b,full_model,USDSGD,1,29,1.9689202308548204e-06,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,0,0.012987023139847146,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,1,0.005121300917895603,25.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,2,0.006369043812118997,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,3,0.0037405871797127808,80.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,4,0.001737314008438416,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,5,0.007549087456333514,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,6,0.0053334698734424845,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,7,0.004897489405548469,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,8,0.002343801878809304,75.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,9,0.0038172591331220103,33.33333333333333
llm,qwen2.5-7b,baseline_llm,USDSGD,5,10,0.0061884931350218,20.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,11,0.005508413838712774,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,12,0.011909719001302117,75.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,13,0.011111082587436417,0.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,14,0.0018913975148484013,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,15,0.001484838763638209,75.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,16,0.00803037375607276,100.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,17,0.0036452484982309502,80.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,18,0.0093031762581013,33.33333333333333
llm,qwen2.5-7b,baseline_llm,USDSGD,5,19,0.009316575908038466,25.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,20,0.0017226294345263832,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,21,0.003939980323462148,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,22,0.012286655551948565,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,23,0.0016494208546452903,33.33333333333333
llm,qwen2.5-7b,baseline_llm,USDSGD,5,24,0.01554927164078044,40.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,25,0.01947108252875236,33.33333333333333
llm,qwen2.5-7b,baseline_llm,USDSGD,5,26,0.009789867660865634,25.0
llm,qwen2.5-7b,baseline_llm,USDSGD,5,27,0.010809664483947963,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,5,28,0.012869822937958962,33.33333333333333
llm,qwen2.5-7b,baseline_llm,USDSGD,5,29,0.008578181028633955,25.0
llm,qwen2.5-7b,news_only,USDSGD,5,0,0.01976686134896145,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,1,0.014083653655404638,25.0
llm,qwen2.5-7b,news_only,USDSGD,5,2,0.006253837255726475,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,3,0.01427127733507459,80.0
llm,qwen2.5-7b,news_only,USDSGD,5,4,0.007239406497091988,0.0
llm,qwen2.5-7b,news_only,USDSGD,5,5,0.00528273907634141,75.0
llm,qwen2.5-7b,news_only,USDSGD,5,6,0.011589369701298827,0.0
llm,qwen2.5-7b,news_only,USDSGD,5,7,0.010941833671252744,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,8,0.008226527073125841,75.0
llm,qwen2.5-7b,news_only,USDSGD,5,9,0.0032406149977132316,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,10,0.0053525404080232266,40.0
llm,qwen2.5-7b,news_only,USDSGD,5,11,0.005508413838712774,100.0
llm,qwen2.5-7b,news_only,USDSGD,5,12,0.0033630547552199064,75.0
llm,qwen2.5-7b,news_only,USDSGD,5,13,0.0074059470734182155,0.0
llm,qwen2.5-7b,news_only,USDSGD,5,14,0.005103862310352746,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,15,0.00745325459832938,50.0
llm,qwen2.5-7b,news_only,USDSGD,5,16,0.003516132153457009,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,17,0.0023248418051380134,80.0
llm,qwen2.5-7b,news_only,USDSGD,5,18,0.0093031762581013,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,19,0.010090286799567954,25.0
llm,qwen2.5-7b,news_only,USDSGD,5,20,0.015002892425502491,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,21,0.011972783947030516,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,22,0.012935239504219827,50.0
llm,qwen2.5-7b,news_only,USDSGD,5,23,0.003472363737751786,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,24,0.022765960190188974,40.0
llm,qwen2.5-7b,news_only,USDSGD,5,25,0.010247333957406311,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,26,0.021773430563645776,75.0
llm,qwen2.5-7b,news_only,USDSGD,5,27,0.0074176097637972845,66.66666666666666
llm,qwen2.5-7b,news_only,USDSGD,5,28,0.011041222963391774,33.33333333333333
llm,qwen2.5-7b,news_only,USDSGD,5,29,0.012087145451201388,25.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,0,0.006580256167790657,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDSGD,5,1,0.006840544632320202,25.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,2,0.004848686760580599,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,3,0.007003164116100332,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,4,0.00957132179013827,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,5,0.004053416948975602,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,6,0.009733380348554352,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,7,0.004780908734936294,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDSGD,5,8,0.0027011589607845747,25.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,9,0.003012553268231419,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,10,0.003097273356149441,60.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,11,0.0038126809585277183,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDSGD,5,12,0.007707241678841612,75.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,13,0.006023111233716732,0.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,14,0.015218283483492544,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,15,0.0071558490656137745,50.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,16,0.00795806029549533,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,17,0.0016635741977970595,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,18,0.002277676185588594,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,19,0.0022659639655544443,100.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,20,0.001975043942768015,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,21,0.0132717298132763,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDSGD,5,22,0.0018439236500864945,75.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,23,0.0017253069748475814,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,24,0.01902461359729734,60.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,25,0.009500420129703275,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,26,0.0026374839316328446,50.0
llm,qwen2.5-7b,prompt_only,USDSGD,5,27,0.0057765969104193226,33.33333333333333
llm,qwen2.5-7b,prompt_only,USDSGD,5,28,0.014064706915563913,66.66666666666666
llm,qwen2.5-7b,prompt_only,USDSGD,5,29,0.011416596206138144,75.0
llm,qwen2.5-7b,full_model,USDSGD,5,0,0.011799735203065324,66.66666666666666
llm,qwen2.5-7b,full_model,USDSGD,5,1,0.006712059205741818,25.0
llm,qwen2.5-7b,full_model,USDSGD,5,2,0.0064880068551362614,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,3,0.00930705655427429,80.0
llm,qwen2.5-7b,full_model,USDSGD,5,4,0.008980747400740405,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,5,0.0022193689752331405,75.0
llm,qwen2.5-7b,full_model,USDSGD,5,6,0.011679969054367132,0.0
llm,qwen2.5-7b,full_model,USDSGD,5,7,0.005228305407783332,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,8,0.0026742409945326897,25.0
llm,qwen2.5-7b,full_model,USDSGD,5,9,0.003012553268231419,100.0
llm,qwen2.5-7b,full_model,USDSGD,5,10,0.002623802924155781,60.0
llm,qwen2.5-7b,full_model,USDSGD,5,11,0.004348123122990496,100.0
llm,qwen2.5-7b,full_model,USDSGD,5,12,0.007707241678841612,75.0
llm,qwen2.5-7b,full_model,USDSGD,5,13,0.00435904709477096,0.0
llm,qwen2.5-7b,full_model,USDSGD,5,14,0.012019466057444299,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,15,0.005994054601413693,50.0
llm,qwen2.5-7b,full_model,USDSGD,5,16,0.00795806029549533,100.0
llm,qwen2.5-7b,full_model,USDSGD,5,17,0.007613480011160458,40.0
llm,qwen2.5-7b,full_model,USDSGD,5,18,0.002277676185588594,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,19,0.002964322430759475,75.0
llm,qwen2.5-7b,full_model,USDSGD,5,20,0.0019917861412763606,33.33333333333333
llm,qwen2.5-7b,full_model,USDSGD,5,21,0.011388955439833846,66.66666666666666
llm,qwen2.5-7b,full_model,USDSGD,5,22,0.0022362162494683024,75.0
llm,qwen2.5-7b,full_model,USDSGD,5,23,0.0024006113251369924,0.0
llm,qwen2.5-7b,full_model,USDSGD,5,24,0.01695392940906498,40.0
llm,qwen2.5-7b,full_model,USDSGD,5,25,0.01147901353932808,66.66666666666666
llm,qwen2.5-7b,full_model,USDSGD,5,26,0.00778772122143048,25.0
llm,qwen2.5-7b,full_model,USDSGD,5,27,0.011917660543387854,66.66666666666666
llm,qwen2.5-7b,full_model,USDSGD,5,28,0.016255608695338347,66.66666666666666
llm,qwen2.5-7b,full_model,USDSGD,5,29,0.008942717088117426,75.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,0,0.00982958396481319,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,1,0.011888619938956594,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,10,2,0.0025691227229172955,71.42857142857143
llm,qwen2.5-7b,baseline_llm,USDSGD,10,3,0.012853104461500436,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,4,0.00553875523265264,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,10,5,0.0026263973630146027,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,6,0.004960644711374584,83.33333333333334
llm,qwen2.5-7b,baseline_llm,USDSGD,10,7,0.007849707132133961,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,8,0.017309922266528652,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,10,9,0.007315016322657934,57.14285714285714
llm,qwen2.5-7b,baseline_llm,USDSGD,10,10,0.0013664552992741126,75.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,11,0.0036953291554568416,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,12,0.0074649524923445735,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,13,0.00830152732909766,16.666666666666664
llm,qwen2.5-7b,baseline_llm,USDSGD,10,14,0.01416794787930121,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,15,0.005719724521721683,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,10,16,0.005269801073527264,57.14285714285714
llm,qwen2.5-7b,baseline_llm,USDSGD,10,17,0.005429067322097663,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,18,0.009251971286773056,83.33333333333334
llm,qwen2.5-7b,baseline_llm,USDSGD,10,19,0.0017023059399823225,87.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,20,0.011534540498848719,16.666666666666664
llm,qwen2.5-7b,baseline_llm,USDSGD,10,21,0.00988857468383529,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,10,22,0.014337354854137454,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,10,23,0.006031036585958983,42.857142857142854
llm,qwen2.5-7b,baseline_llm,USDSGD,10,24,0.01551603419187336,62.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,25,0.014212457733322923,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,26,0.027238188635617364,50.0
llm,qwen2.5-7b,baseline_llm,USDSGD,10,27,0.007267669761812658,66.66666666666666
llm,qwen2.5-7b,baseline_llm,USDSGD,10,28,0.015149713874795469,37.5
llm,qwen2.5-7b,baseline_llm,USDSGD,10,29,0.024818943063290362,42.857142857142854
llm,qwen2.5-7b,news_only,USDSGD,10,0,0.030465485663477416,50.0
llm,qwen2.5-7b,news_only,USDSGD,10,1,0.011473114587649392,42.857142857142854
llm,qwen2.5-7b,news_only,USDSGD,10,2,0.010376839164092754,42.857142857142854
llm,qwen2.5-7b,news_only,USDSGD,10,3,0.013753777442425001,50.0
llm,qwen2.5-7b,news_only,USDSGD,10,4,0.008136998534332356,50.0
llm,qwen2.5-7b,news_only,USDSGD,10,5,0.004560629450864844,50.0
llm,qwen2.5-7b,news_only,USDSGD,10,6,0.004960644711374584,83.33333333333334
llm,qwen2.5-7b,news_only,USDSGD,10,7,0.011290134273039721,62.5
llm,qwen2.5-7b,news_only,USDSGD,10,8,0.014395277030197171,57.14285714285714
llm,qwen2.5-7b,news_only,USDSGD,10,9,0.006924692607228043,42.857142857142854
