currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDEUR,5,mistral-7b,8,44,0.2,4,0.614,0.7,0.0029220056533813656,50.0
USDEUR,5,mistral-7b,9,45,0.2,4,0.62,0.7,0.004010004863739014,50.0
USDEUR,5,mistral-7b,10,75,0.2,4,0.7,0.7,0.0053399948883056545,25.0
USDEUR,5,mistral-7b,11,44,0.2,4,0.614,0.7,0.010227999343872108,25.0
USDEUR,5,mistral-7b,12,61,0.2,5,0.7,0.7,0.008569999141693119,50.0
USDEUR,5,mistral-7b,13,44,0.2,4,0.614,0.7,0.0029999989700317587,25.0
USDEUR,5,mistral-7b,14,45,0.2,4,0.62,0.7,0.0034979997062683397,50.0
USDEUR,5,mistral-7b,15,59,0.2,5,0.7,0.7,0.0032799988555908487,75.0
USDEUR,5,mistral-7b,16,44,0.2,4,0.614,0.7,0.0036800026702880962,75.0
USDEUR,5,mistral-7b,17,43,0.2,5,0.658,0.7,0.0044920036125183135,75.0
USDEUR,5,mistral-7b,18,44,0.2,4,0.614,0.7,0.00666000156402582,50.0
USDEUR,5,mistral-7b,19,59,0.2,5,0.7,0.7,0.009694004878997787,50.0
